#curie_map:
#  fish: http://purl.org/heritagedata/
#  fish_tbm: http://purl.org/heritagedata/schemes/eh_tbm
#  fish_com: http://purl.org/heritagedata/schemes/eh_com
#  fish_obj: http://purl.org/heritagedata/schemes/mda_obj
#  fish_tmc: http://purl.org/heritagedata/schemes/eh_tmc
#  fish_tmt2: http://purl.org/heritagedata/schemes/eh_tmt2
#  aat: http://vocab.getty.edu/aat/
#  skos: http://www.w3.org/2004/02/skos/core#
#  orcid: https://orcid.org/
#  github: https://github.com/
#mapping_set_id: https://raw.githubusercontent.com/LasseMempel/thesaurusscience/main/Mappings/ads_eh_tmt2_aat.sssom.tsv
#mapping_set_title: ADS Monuments → Getty AAT crosswalk (ARIADNE)
#mapping_set_description: FISH-thesaurus-to-AAT concept crosswalk compiled by the Archaeology Data Service (ADS) for the ARIADNE project, extracted from the project's published PDF table.
#license: https://creativecommons.org/licenses/by/4.0/
#mapping_date: 2019-01-29
#publication_date: 2026-09-10
#creator_id: orcid:0009-0001-5183-1635
#creator_label: Lasse Mempel-Länger
#mapping_provider: https://ror.org/04w1khd64
#mapping_tool: build_aat_mappings.py (PDF table extraction)
#mapping_tool_id: github:LasseMempel/thesaurusscience/blob/main/Scripts/build_aat_mappings.py
#subject_source: fish_tmt2:
#object_source: aat:
#see_also: http://legacy.ariadne-infrastructure.eu/wp-content/uploads/2019/01/ARIADNE_ADS_AAT_Mappings.pdf
subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label	comment
fish_tmt2:/concepts/71617	skos:closeMatch	aat:300005668	semapv:UnspecifiedMatching	DORMITORY	dormitories (buildings)	
fish_tmt2:/concepts/70362	skos:broadMatch	aat:300008420	semapv:UnspecifiedMatching	DOUBLE DITCHED ENCLOSURE	agricultural settlements	
fish_tmt2:/concepts/68558	skos:exactMatch	aat:300004975	semapv:UnspecifiedMatching	DOVECOTE	dovecotes	
fish_tmt2:/concepts/70441	skos:exactMatch	aat:300052564	semapv:UnspecifiedMatching	DRAIN	drains	
fish_tmt2:/concepts/70442	skos:closeMatch	aat:300008620	semapv:UnspecifiedMatching	DRAINAGE DITCH	drainage systems	
fish_tmt2:/concepts/70443	skos:exactMatch	aat:300008620	semapv:UnspecifiedMatching	DRAINAGE SYSTEM	drainage systems	
fish_tmt2:/concepts/71827	skos:broadMatch	aat:300003650	semapv:UnspecifiedMatching	Drying Oven	ovens (baking equipment)	
fish_tmt2:/concepts/70815	skos:exactMatch	aat:300005425	semapv:UnspecifiedMatching	DWELLING	dwellings	
fish_tmt2:/concepts/91817	skos:broadMatch	aat:300002485	semapv:UnspecifiedMatching	DYKE (DEFENCE)	defensive walls	
fish_tmt2:/concepts/70352	skos:exactMatch	aat:300008020	semapv:UnspecifiedMatching	EARTHWORK	earthworks (engineering works)	
fish_tmt2:/concepts/91825	skos:broadMatch	aat:300005147	semapv:UnspecifiedMatching	EATING AND DRINKING ESTABLISHMENT	commercial buildings	
fish_tmt2:/concepts/68693	skos:broadMatch	aat:300264742	semapv:UnspecifiedMatching	EDUCATION	educational centres (buildings)	
fish_tmt2:/concepts/68803	skos:closeMatch	aat:300005283	semapv:UnspecifiedMatching	Emporium	shops (stores)	
fish_tmt2:/concepts/68981	skos:broadMatch	aat:300004824	semapv:UnspecifiedMatching	ENCLOSED HUT CIRCLE SETTLEMENT	huts (houses)	
fish_tmt2:/concepts/68745	skos:closeMatch	aat:300008396	semapv:UnspecifiedMatching	ENCLOSED OPPIDUM	oppida	
fish_tmt2:/concepts/68854	skos:broadMatch	aat:300008420	semapv:UnspecifiedMatching	ENCLOSED SETTLEMENT	agricultural settlements	
fish_tmt2:/concepts/70354	skos:broadMatch	aat:300008420	semapv:UnspecifiedMatching	ENCLOSURE	agricultural settlements	
fish_tmt2:/concepts/69362	skos:broadMatch	aat:300006366	semapv:UnspecifiedMatching	ENGINE HOUSE	powerhouses	
fish_tmt2:/concepts/70237	skos:broadMatch	aat:300120696	semapv:UnspecifiedMatching	ENGINE SHED	railway buildings	
fish_tmt2:/concepts/70065	skos:closeMatch	aat:300005935	semapv:UnspecifiedMatching	ENTRANCE GRAVE	chamber tombs	
fish_tmt2:/concepts/91867	skos:closeMatch	aat:300005567	semapv:UnspecifiedMatching	ESTATE BUILDING	country houses	
fish_tmt2:/concepts/69101	skos:broadMatch	aat:300000390	semapv:UnspecifiedMatching	EXTRACTIVE PIT	mines (extracting complexes)	
fish_tmt2:/concepts/91904	skos:closeMatch	aat:300007733	semapv:UnspecifiedMatching	FACTORY UNIT	workshop buildings	
fish_tmt2:/concepts/100198	skos:exactMatch	aat:300007313	semapv:UnspecifiedMatching	FAIRGROUND RIDE	amusement rides	
fish_tmt2:/concepts/68621	skos:exactMatch	aat:300000206	semapv:UnspecifiedMatching	FARM	farms	
fish_tmt2:/concepts/70851	skos:closeMatch	aat:300004898	semapv:UnspecifiedMatching	FARM BUILDING	agricultural buildings	
fish_tmt2:/concepts/68560	skos:exactMatch	aat:300005574	semapv:UnspecifiedMatching	FARMHOUSE	farmhouses	
fish_tmt2:/concepts/68622	skos:broadMatch	aat:300000206	semapv:UnspecifiedMatching	FARMSTEAD	farms	
fish_tmt2:/concepts/68582	skos:exactMatch	aat:300000226	semapv:UnspecifiedMatching	FARMYARD	farmyards	
fish_tmt2:/concepts/78156	skos:broadMatch	aat:300387105	semapv:UnspecifiedMatching	FEATURE	physical features	
fish_tmt2:/concepts/70333	skos:exactMatch	aat:300005044	semapv:UnspecifiedMatching	FENCE	fences (site elements)	
fish_tmt2:/concepts/91922	skos:exactMatch	aat:300259220	semapv:UnspecifiedMatching	FERNERY (GLASSHOUSE)	ferneries (greenhouses)	
fish_tmt2:/concepts/68623	skos:closeMatch	aat:300343519	semapv:UnspecifiedMatching	FIELD	fields (land)	
fish_tmt2:/concepts/68625	skos:broadMatch	aat:300055590	semapv:UnspecifiedMatching	FIELD BOUNDARY	boundaries	
fish_tmt2:/concepts/91930	skos:closeMatch	aat:300052564	semapv:UnspecifiedMatching	FIELD DRAIN	drains	
fish_tmt2:/concepts/91930	skos:closeMatch	aat:300052564	semapv:UnspecifiedMatching	FIELD DRAIN	drains	
fish_tmt2:/concepts/68633	skos:broadMatch	aat:300008631	semapv:UnspecifiedMatching	FIELD SYSTEM	agricultural land	
fish_tmt2:/concepts/68633	skos:broadMatch	aat:300008631	semapv:UnspecifiedMatching	FIELD SYSTEM	agricultural land	
fish_tmt2:/concepts/68866	skos:closeMatch	aat:300006951	semapv:UnspecifiedMatching	FIELDWORK	field fortifications	
fish_tmt2:/concepts/151890	skos:exactMatch	aat:300375112	semapv:UnspecifiedMatching	FIRE PIT	firepits	
fish_tmt2:/concepts/71726	skos:closeMatch	aat:300000228	semapv:UnspecifiedMatching	FISH FARM	fish hatcheries	
fish_tmt2:/concepts/69127	skos:closeMatch	aat:300006348	semapv:UnspecifiedMatching	FISH PROCESSING SITE	fisheries	
fish_tmt2:/concepts/68595	skos:broadMatch	aat:300247420	semapv:UnspecifiedMatching	FISH TRAP	traps (trapping equipment)	
fish_tmt2:/concepts/68596	skos:broadMatch	aat:300387251	semapv:UnspecifiedMatching	FISH WEIR	fishing spots (sites)	
fish_tmt2:/concepts/91955	skos:broadMatch	aat:300387251	semapv:UnspecifiedMatching	FISHING SITE	fishing spots (sites)	
fish_tmt2:/concepts/68600	skos:exactMatch	aat:300008689	semapv:UnspecifiedMatching	FISHPOND	fishponds	
fish_tmt2:/concepts/70035	skos:broadMatch	aat:300263485	semapv:UnspecifiedMatching	FLEXED INHUMATION	burials	
fish_tmt2:/concepts/70369	skos:broadMatch	aat:300379567	semapv:UnspecifiedMatching	FLINT SCATTER	lithics	
fish_tmt2:/concepts/70313	skos:exactMatch	aat:300002060	semapv:UnspecifiedMatching	FLOOR	floors (surface elements)	
fish_tmt2:/concepts/82817	skos:exactMatch	aat:300008135	semapv:UnspecifiedMatching	FLOWER GARDEN	flower gardens	
fish_tmt2:/concepts/68996	skos:exactMatch	aat:300005660	semapv:UnspecifiedMatching	FOGOU	fogous	
fish_tmt2:/concepts/69013	skos:exactMatch	aat:300006795	semapv:UnspecifiedMatching	FOLLY	follies (architectural)	
fish_tmt2:/concepts/91991	skos:broadMatch	aat:300006335	semapv:UnspecifiedMatching	FOOD AND DRINK INDUSTRY SITE	food processing plants	
fish_tmt2:/concepts/91995	skos:broadMatch	aat:300006335	semapv:UnspecifiedMatching	FOOD PRESERVING SITE	food processing plants	
fish_tmt2:/concepts/143482	skos:closeMatch	aat:300008863	semapv:UnspecifiedMatching	FOREST	forests (cultural landscapes)	
fish_tmt2:/concepts/69017	skos:exactMatch	aat:300008092	semapv:UnspecifiedMatching	FORMAL GARDEN	formal gardens	
fish_tmt2:/concepts/68868	skos:exactMatch	aat:300006909	semapv:UnspecifiedMatching	FORT	forts	
fish_tmt2:/concepts/68874	skos:exactMatch	aat:300006888	semapv:UnspecifiedMatching	FORTIFICATION	fortifications	
fish_tmt2:/concepts/147241	skos:closeMatch	aat:300387238	semapv:UnspecifiedMatching	FORTIFIED BUILDING	fortified settlements	
fish_tmt2:/concepts/68875	skos:closeMatch	aat:300005546	semapv:UnspecifiedMatching	FORTIFIED HOUSE	bastle houses	
fish_tmt2:/concepts/68880	skos:exactMatch	aat:300006894	semapv:UnspecifiedMatching	FORTRESS	fortresses	
fish_tmt2:/concepts/68705	skos:exactMatch	aat:300008085	semapv:UnspecifiedMatching	FORUM	forums (open spaces)	
fish_tmt2:/concepts/70336	skos:closeMatch	aat:300000919	semapv:UnspecifiedMatching	Foundation	foundations (structural elements)	
fish_tmt2:/concepts/69014	skos:exactMatch	aat:300006179	semapv:UnspecifiedMatching	FOUNTAIN	fountains	
fish_tmt2:/concepts/68882	skos:broadMatch	aat:300387507	semapv:UnspecifiedMatching	FRONTIER DEFENCE	frontiers	
fish_tmt2:/concepts/69999	skos:closeMatch	aat:300387004	semapv:UnspecifiedMatching	FUNERARY SITE	burial sites	
fish_tmt2:/concepts/69175	skos:exactMatch	aat:300024650	semapv:UnspecifiedMatching	FURNACE	furnaces (heating components)	
fish_tmt2:/concepts/92062	skos:broadMatch	aat:300007206	semapv:UnspecifiedMatching	GAMBLING SITE	entertainment buildings	
fish_tmt2:/concepts/68641	skos:exactMatch	aat:300008090	semapv:UnspecifiedMatching	GARDEN	gardens (open spaces)	
fish_tmt2:/concepts/99961	skos:broadMatch	aat:300008187	semapv:UnspecifiedMatching	GARDENS PARKS AND URBAN SPACES	parks (recreation areas)	
fish_tmt2:/concepts/68971	skos:closeMatch	aat:300005621	semapv:UnspecifiedMatching	GATE LODGE	gatehouses	
fish_tmt2:/concepts/70372	skos:exactMatch	aat:300005621	semapv:UnspecifiedMatching	GATEHOUSE	gatehouses	
fish_tmt2:/concepts/70386	skos:broadMatch	aat:300387100	semapv:UnspecifiedMatching	GEOLOGICAL MARKS	geological formations	
fish_tmt2:/concepts/69090	skos:broadMatch	aat:300053929	semapv:UnspecifiedMatching	GLASS WORKING SITE	glassworking	
fish_tmt2:/concepts/70238	skos:broadMatch	aat:300006411	semapv:UnspecifiedMatching	GOODS SHED	sheds (storage structures)	
fish_tmt2:/concepts/70373	skos:exactMatch	aat:300015613	semapv:UnspecifiedMatching	GRAFFITI	graffiti	
fish_tmt2:/concepts/70080	skos:exactMatch	aat:300005907	semapv:UnspecifiedMatching	GRAVE	graves	
fish_tmt2:/concepts/152525	skos:broadMatch	aat:300005907	semapv:UnspecifiedMatching	GRAVE LINING	graves	
fish_tmt2:/concepts/103572	skos:exactMatch	aat:300005923	semapv:UnspecifiedMatching	GRAVE MARKER	tombstones (sepulchral monuments)	
fish_tmt2:/concepts/70081	skos:closeMatch	aat:300005923	semapv:UnspecifiedMatching	GRAVE SLAB	tombstones (sepulchral monuments)	
fish_tmt2:/concepts/69062	skos:exactMatch	aat:300000389	semapv:UnspecifiedMatching	GRAVEL PIT	gravel pits	
fish_tmt2:/concepts/68946	skos:closeMatch	aat:300005567	semapv:UnspecifiedMatching	GREAT HOUSE	country houses	
fish_tmt2:/concepts/68927	skos:exactMatch	aat:300137527	semapv:UnspecifiedMatching	GRUBENHAUS	sunken huts	
fish_tmt2:/concepts/68885	skos:exactMatch	aat:300006941	semapv:UnspecifiedMatching	GUARDHOUSE	guardhouses	
fish_tmt2:/concepts/71658	skos:broadMatch	aat:300004590	semapv:UnspecifiedMatching	GUILD CHAPEL	chapels (rooms or structures)	
fish_tmt2:/concepts/70935	skos:exactMatch	aat:300008769	semapv:UnspecifiedMatching	GULLY	gullies	
fish_tmt2:/concepts/68886	skos:closeMatch	aat:300002501	semapv:UnspecifiedMatching	GUN EMPLACEMENT	batteries (platforms)	
fish_tmt2:/concepts/68977	skos:closeMatch	aat:300008347	semapv:UnspecifiedMatching	Habitation Site	inhabited places	
fish_tmt2:/concepts/87136	skos:exactMatch	aat:300004420	semapv:UnspecifiedMatching	Hall	halls (interior spaces)	
fish_tmt2:/concepts/68985	skos:exactMatch	aat:300008369	semapv:UnspecifiedMatching	HAMLET	hamlets	
fish_tmt2:/concepts/69456	skos:exactMatch	aat:300008678	semapv:UnspecifiedMatching	HARBOUR	harbours	
fish_tmt2:/concepts/92203	skos:broadMatch	aat:300001987	semapv:UnspecifiedMatching	HARD STANDING	surface elements (architectural)	
fish_tmt2:/concepts/68707	skos:closeMatch	aat:300006653	semapv:UnspecifiedMatching	HEALTH AND WELFARE	health facilities	
fish_tmt2:/concepts/68707	skos:closeMatch	aat:300006742	semapv:UnspecifiedMatching	HEALTH AND WELFARE	welfare buildings	
fish_tmt2:/concepts/70374	skos:closeMatch	aat:300003990	semapv:UnspecifiedMatching	HEARTH	hearths	
fish_tmt2:/concepts/70334	skos:exactMatch	aat:300266413	semapv:UnspecifiedMatching	HEDGE	hedges	
fish_tmt2:/concepts/133453	skos:broadMatch	aat:300008023	semapv:UnspecifiedMatching	HEDGE BANK	embankments	
fish_tmt2:/concepts/70096	skos:exactMatch	aat:300120486	semapv:UnspecifiedMatching	HENGE	henges	
fish_tmt2:/concepts/70097	skos:broadMatch	aat:300006983	semapv:UnspecifiedMatching	HENGE ENCLOSURE	megalithic monuments	
fish_tmt2:/concepts/70098	skos:broadMatch	aat:300006983	semapv:UnspecifiedMatching	HENGIFORM MONUMENT	megalithic monuments	
fish_tmt2:/concepts/70099	skos:exactMatch	aat:300000640	semapv:UnspecifiedMatching	HERMITAGE (RELIGIOUS)	hermitages	
fish_tmt2:/concepts/68855	skos:exactMatch	aat:300006911	semapv:UnspecifiedMatching	HILLFORT	hillforts	
fish_tmt2:/concepts/94405	skos:closeMatch	aat:300266136	semapv:UnspecifiedMatching	HINDU TEMPLE	Hindu temple spaces	
fish_tmt2:/concepts/92250	skos:closeMatch	aat:300000517	semapv:UnspecifiedMatching	HOLIDAY CENTRE	camps (recreation areas)	
fish_tmt2:/concepts/70376	skos:broadMatch	aat:300163023	semapv:UnspecifiedMatching	HOLLOW	hollow (form attribute)	
fish_tmt2:/concepts/70267	skos:broadMatch	aat:300008321	semapv:UnspecifiedMatching	HOLLOW WAY	paths	
fish_tmt2:/concepts/70203	skos:exactMatch	aat:300007638	semapv:UnspecifiedMatching	HOLY WELL	holy wells	
fish_tmt2:/concepts/142092	skos:broadMatch	aat:300006887	semapv:UnspecifiedMatching	HOME GUARD HEADQUARTERS	military buildings	
fish_tmt2:/concepts/141940	skos:broadMatch	aat:300006941	semapv:UnspecifiedMatching	HOME GUARD SHELTER	guardhouses	
fish_tmt2:/concepts/141944	skos:broadMatch	aat:300006887	semapv:UnspecifiedMatching	HOME GUARD STORE	military buildings	
fish_tmt2:/concepts/70833	skos:closeMatch	aat:300000291	semapv:UnspecifiedMatching	HOMESTEAD	homesteads	
fish_tmt2:/concepts/68716	skos:exactMatch	aat:300006676	semapv:UnspecifiedMatching	HOSPITAL	hospitals (buildings for health facility)	
fish_tmt2:/concepts/68928	skos:exactMatch	aat:300005433	semapv:UnspecifiedMatching	HOUSE	houses	
fish_tmt2:/concepts/68951	skos:broadMatch	aat:300132129	semapv:UnspecifiedMatching	HOUSE PLATFORM	platforms (floors)	
fish_tmt2:/concepts/69614	skos:exactMatch	aat:300379896	semapv:UnspecifiedMatching	HUMAN REMAINS	human remains	
fish_tmt2:/concepts/68602	skos:closeMatch	aat:300007177	semapv:UnspecifiedMatching	HUNTING LODGE	hunting lodges	
fish_tmt2:/concepts/68961	skos:exactMatch	aat:300004824	semapv:UnspecifiedMatching	HUT	huts (houses)	
fish_tmt2:/concepts/68964	skos:broadMatch	aat:300004824	semapv:UnspecifiedMatching	HUT CIRCLE	huts (houses)	
fish_tmt2:/concepts/68986	skos:broadMatch	aat:300004824	semapv:UnspecifiedMatching	HUT CIRCLE SETTLEMENT	huts (houses)	
fish_tmt2:/concepts/68967	skos:exactMatch	aat:300004277	semapv:UnspecifiedMatching	HYPOCAUST	hypocausts	
fish_tmt2:/concepts/69047	skos:closeMatch	aat:300000385	semapv:UnspecifiedMatching	INDUSTRIAL	industrial complexes	
fish_tmt2:/concepts/69199	skos:closeMatch	aat:300006231	semapv:UnspecifiedMatching	INDUSTRIAL BUILDING	industrial buildings	
fish_tmt2:/concepts/92351	skos:closeMatch	aat:300000322	semapv:UnspecifiedMatching	INDUSTRIAL HOUSE	industrial housing	
fish_tmt2:/concepts/69201	skos:closeMatch	aat:300000816	semapv:UnspecifiedMatching	INDUSTRIAL SITE	industrial sites	
fish_tmt2:/concepts/70976	skos:exactMatch	aat:300006706	semapv:UnspecifiedMatching	INFIRMARY	infirmaries	
fish_tmt2:/concepts/70031	skos:broadMatch	aat:300263485	semapv:UnspecifiedMatching	INHUMATION	burials	
fish_tmt2:/concepts/70060	skos:broadMatch	aat:300266755	semapv:UnspecifiedMatching	INHUMATION CEMETERY	cemeteries	
fish_tmt2:/concepts/68793	skos:exactMatch	aat:300007170	semapv:UnspecifiedMatching	INN	inns	
fish_tmt2:/concepts/70100	skos:broadMatch	aat:300262491	semapv:UnspecifiedMatching	INSCRIBED STONE	commemorative sculpture	
fish_tmt2:/concepts/139404	skos:closeMatch	aat:300000325	semapv:UnspecifiedMatching	INSULA	insulae	
fish_tmt2:/concepts/69187	skos:broadMatch	aat:300054049	semapv:UnspecifiedMatching	IRON FURNACE	ironworking	
fish_tmt2:/concepts/69236	skos:broadMatch	aat:300103997	semapv:UnspecifiedMatching	Iron Smelting Site	smelters (metalworking plants)	
fish_tmt2:/concepts/69236	skos:broadMatch	aat:300054049	semapv:UnspecifiedMatching	IRON WORKING SITE	ironworking	
fish_tmt2:/concepts/69237	skos:closeMatch	aat:300006296	semapv:UnspecifiedMatching	IRON WORKS	ironworks (factories)	
fish_tmt2:/concepts/69263	skos:closeMatch	aat:300000399	semapv:UnspecifiedMatching	IRONSTONE MINE	iron mines	
fish_tmt2:/concepts/69457	skos:exactMatch	aat:300006155	semapv:UnspecifiedMatching	JETTY	jetties (erosion protection works)	
fish_tmt2:/concepts/68603	skos:exactMatch	aat:300004993	semapv:UnspecifiedMatching	KENNELS	kennels (animal housing)	
fish_tmt2:/concepts/78353	skos:broadMatch	aat:300006960	semapv:UnspecifiedMatching	KERB CAIRN	cairns	
fish_tmt2:/concepts/69203	skos:exactMatch	aat:300022798	semapv:UnspecifiedMatching	KILN	kilns	
fish_tmt2:/concepts/68969	skos:exactMatch	aat:300004514	semapv:UnspecifiedMatching	KITCHEN	kitchens	
fish_tmt2:/concepts/87924	skos:exactMatch	aat:300008680	semapv:UnspecifiedMatching	LAKE	lakes (bodies of water)	
fish_tmt2:/concepts/70441	skos:closeMatch	aat:300055202	semapv:UnspecifiedMatching	Land Drain	land drainage	
fish_tmt2:/concepts/92441	skos:closeMatch	aat:300055202	semapv:UnspecifiedMatching	LAND IMPROVEMENT DRAIN	land drainage	
fish_tmt2:/concepts/92443	skos:broadMatch	aat:300008631	semapv:UnspecifiedMatching	LAND USE SITE	agricultural land	
fish_tmt2:/concepts/71511	skos:exactMatch	aat:300007951	semapv:UnspecifiedMatching	Latrine	latrines	
fish_tmt2:/concepts/78869	skos:exactMatch	aat:300008889	semapv:UnspecifiedMatching	LAWN	lawns (landscaped grass)	
fish_tmt2:/concepts/69271	skos:broadMatch	aat:300103997	semapv:UnspecifiedMatching	Lead Mill	smelters (metalworking plants)	
fish_tmt2:/concepts/69265	skos:exactMatch	aat:300343378	semapv:UnspecifiedMatching	LEAD MINE	lead mines	
fish_tmt2:/concepts/71500	skos:closeMatch	aat:300000322	semapv:UnspecifiedMatching	Lead Miners Cottage	industrial housing	
fish_tmt2:/concepts/142000	skos:closeMatch	aat:300103997	semapv:UnspecifiedMatching	LEAD SMELTER	smelters (metalworking plants)	
fish_tmt2:/concepts/69238	skos:broadMatch	aat:300122139	semapv:UnspecifiedMatching	LEAD WORKING SITE	metal works structures	
fish_tmt2:/concepts/69239	skos:broadMatch	aat:300122139	semapv:UnspecifiedMatching	LEAD WORKS	metal works structures	
fish_tmt2:/concepts/70448	skos:closeMatch	aat:300133792	semapv:UnspecifiedMatching	LEAT	artificial water channels	
fish_tmt2:/concepts/71660	skos:exactMatch	aat:300004409	semapv:UnspecifiedMatching	LECTURE THEATRE	lecture theatres	
fish_tmt2:/concepts/68881	skos:closeMatch	aat:300006894	semapv:UnspecifiedMatching	LEGIONARY FORTRESS	fortresses	
fish_tmt2:/concepts/70240	skos:closeMatch	aat:300003864	semapv:UnspecifiedMatching	LEVEL CROSSING	level crossings	
fish_tmt2:/concepts/93993	skos:closeMatch	aat:300007376	semapv:UnspecifiedMatching	LIDO	swimming pools	
fish_tmt2:/concepts/69063	skos:exactMatch	aat:300006404	semapv:UnspecifiedMatching	LIME KILN	lime kilns	
fish_tmt2:/concepts/69070	skos:broadMatch	aat:300000402	semapv:UnspecifiedMatching	LIMESTONE QUARRY	quarries (extracting complexes)	
fish_tmt2:/concepts/68890	skos:broadMatch	aat:300006178	semapv:UnspecifiedMatching	Linear Ditch	ditches	
fish_tmt2:/concepts/68890	skos:broadMatch	aat:300008020	semapv:UnspecifiedMatching	LINEAR EARTHWORK	earthworks (engineering works)	
fish_tmt2:/concepts/70378	skos:broadMatch	aat:300008020	semapv:UnspecifiedMatching	LINEAR FEATURE	earthworks (engineering works)	
fish_tmt2:/concepts/94213	skos:closeMatch	aat:300379567	semapv:UnspecifiedMatching	LITHIC SCATTER	lithics	
fish_tmt2:/concepts/94214	skos:broadMatch	aat:300379567	semapv:UnspecifiedMatching	LITHIC WORKING SITE	lithics	
fish_tmt2:/concepts/70006	skos:exactMatch	aat:300391498	semapv:UnspecifiedMatching	LONG BARROW	long barrows	
fish_tmt2:/concepts/70086	skos:closeMatch	aat:300391498	semapv:UnspecifiedMatching	LONG MOUND	long barrows	
fish_tmt2:/concepts/104173	skos:closeMatch	aat:300005672	semapv:UnspecifiedMatching	LONGHOUSE	longhouses (multiple dwellings)	
fish_tmt2:/concepts/68626	skos:broadMatch	aat:300008631	semapv:UnspecifiedMatching	LYNCHET	agricultural land	
fish_tmt2:/concepts/141875	skos:exactMatch	aat:300005241	semapv:UnspecifiedMatching	MACELLUM	macella	
fish_tmt2:/concepts/141948	skos:closeMatch	aat:300221835	semapv:UnspecifiedMatching	MACHINE GUN POST	gun mounts	
fish_tmt2:/concepts/68567	skos:broadMatch	aat:300022798	semapv:UnspecifiedMatching	MALT KILN	kilns	
fish_tmt2:/concepts/69130	skos:closeMatch	aat:300004950	semapv:UnspecifiedMatching	MALTINGS	malthouses	
fish_tmt2:/concepts/97254	skos:closeMatch	aat:300008863	semapv:UnspecifiedMatching	MANAGED WOODLAND	forests (cultural landscapes)	
fish_tmt2:/concepts/68648	skos:exactMatch	aat:300000238	semapv:UnspecifiedMatching	MANOR	manors (agricultural complexes)	
fish_tmt2:/concepts/68948	skos:exactMatch	aat:300005579	semapv:UnspecifiedMatching	MANOR HOUSE	manor houses	
fish_tmt2:/concepts/69438	skos:closeMatch	aat:300008038	semapv:UnspecifiedMatching	MARITIME	marine structures	
fish_tmt2:/concepts/68796	skos:exactMatch	aat:300005238	semapv:UnspecifiedMatching	MARKET	markets (structures)	
fish_tmt2:/concepts/71722	skos:exactMatch	aat:300312182	semapv:UnspecifiedMatching	MARKET HOUSE	market houses	
fish_tmt2:/concepts/69113	skos:broadMatch	aat:300000402	semapv:UnspecifiedMatching	MARL PIT	quarries (extracting complexes)	
fish_tmt2:/concepts/87826	skos:exactMatch	aat:300000691	semapv:UnspecifiedMatching	MARSHALLING YARD	marshalling yards	
fish_tmt2:/concepts/68893	skos:exactMatch	aat:300006946	semapv:UnspecifiedMatching	MARTELLO TOWER	martello towers	
fish_tmt2:/concepts/144484	skos:closeMatch	aat:300005907	semapv:UnspecifiedMatching	MASS GRAVE	graves	
fish_tmt2:/concepts/70109	skos:closeMatch	aat:300386964	semapv:UnspecifiedMatching	MONUMENTAL MOUND	ceremonial mounds	
fish_tmt2:/concepts/70382	skos:exactMatch	aat:300008024	semapv:UnspecifiedMatching	MOUND	mounds	
fish_tmt2:/concepts/68897	skos:exactMatch	aat:300003717	semapv:UnspecifiedMatching	PALISADE	palisades (outworks)	
fish_tmt2:/concepts/70398	skos:closeMatch	aat:300008027	semapv:UnspecifiedMatching	PIT	pits (earthworks)	
fish_tmt2:/concepts/70407	skos:exactMatch	aat:300312201	semapv:UnspecifiedMatching	RING DITCH	ring ditches	
fish_tmt2:/concepts/70182	skos:exactMatch	aat:300004575	semapv:UnspecifiedMatching	SANCTUARY	sanctuaries (religious building spaces)	
fish_tmt2:/concepts/70411	skos:exactMatch	aat:300007688	semapv:UnspecifiedMatching	SHELTER	shelters (single built works)	
fish_tmt2:/concepts/70184	skos:exactMatch	aat:300007558	semapv:UnspecifiedMatching	SHRINE	shrines (structures)	
fish_tmt2:/concepts/69333	skos:exactMatch	aat:300006273	semapv:UnspecifiedMatching	WINDMILL	windmills	
fish_tmt2:/concepts/68972	skos:exactMatch	aat:300120507	semapv:UnspecifiedMatching	MIDDEN	middens	
fish_tmt2:/concepts/70152	skos:exactMatch	aat:300000641	semapv:UnspecifiedMatching	MONASTERY	monasteries (built complexes)	
